id,type,item name,price,quantity,vendor
2844166,chemicals,Potassium Chloride - 11.7 M,6.56,4,Newman Niceties
2844167,chemicals,Sodium Hydroxide - 5.1 M,2.05,329,Gosling Goods
2844168,chemicals,Potassium Chloride - 1.0 M,38.38,135,Van Rossum Recycling
2844169,chemicals,Sodium Hydroxide - 12.9 M,11.95,150,Stroustrup Manufacturing
2844170,chemicals,Sodium Hydroxide - 13.4 M,10.24,126,Stroustrup Manufacturing
2844171,chemicals,Sodium Hydroxide - 9.3 M,26.96,302,Hejlsberg Industries
2844172,chemicals,Potassium Chloride - 8.1 M,10.15,179,K+R Industries
2844173,chemicals,Sulfurous Acid - 2.0 M,5.89,20,Newman Niceties
2844174,chemicals,Hydrochloric Acid - 12.2 M,25.96,217,Van Rossum Recycling
2844175,chemicals,Sulfurous Acid - 3.9 M,33.22,275,Stroustrup Manufacturing
2844176,chemicals,Acetic Acid - 3.2 M,28.24,195,Newman Niceties
2844177,chemicals,Acetic Acid - 1.5 M,30.03,35,Newman Niceties
2844178,chemicals,Hydrochloric Acid - 4.2 M,30.85,379,Hejlsberg Industries
2844179,chemicals,Potassium Chloride - 9.1 M,14.56,356,Hejlsberg Industries
2844180,chemicals,Acetic Acid - 11.5 M,10.88,375,Hejlsberg Industries
2844181,chemicals,Potassium Chloride - 8.0 M,16.66,265,Van Rossum Recycling
2844182,chemicals,Sulfurous Acid - 13.5 M,17.73,62,Van Rossum Recycling
2844183,chemicals,Hydrochloric Acid - 0.5 M,28.5,102,K+R Industries
2844184,chemicals,Sodium Hydroxide - 14.1 M,34.24,319,Stroustrup Manufacturing
2844185,chemicals,Sulfuric Acid - 7.9 M,1.43,117,Van Rossum Recycling
2844186,chemicals,Acetic Acid - 5.0 M,35.26,331,K+R Industries
2844187,chemicals,Sulfurous Acid - 13.4 M,9.81,156,Van Rossum Recycling
2844188,chemicals,Sulfurous Acid - 9.3 M,16.89,94,Hejlsberg Industries
2844189,chemicals,Hydrochloric Acid - 3.3 M,9.74,94,Stroustrup Manufacturing
2844190,chemicals,Sulfuric Acid - 8.2 M,20.54,354,Gosling Goods
2844191,chemicals,Sodium Hydroxide - 4.8 M,18.13,268,Newman Niceties
2844192,chemicals,Potassium Chloride - 2.0 M,22.37,17,Van Rossum Recycling
2844193,chemicals,Sodium Hydroxide - 1.8 M,28.22,289,Hejlsberg Industries
2840115,electronics,4-gate AND Gate,16.6,155,Gosling Goods
2844194,chemicals,Potassium Chloride - 12.3 M,27.2,0,K+R Industries
2844195,chemicals,Acetic Acid - 5.3 M,28.83,103,K+R Industries
2844196,chemicals,Hydrochloric Acid - 2.5 M,7.33,83,Gosling Goods
2844197,chemicals,Acetic Acid - 9.9 M,37.95,49,Gosling Goods
2844198,chemicals,Hydrochloric Acid - 7.8 M,28.44,44,Van Rossum Recycling
2844199,chemicals,Sodium Hydroxide - 13.2 M,21.21,304,Hejlsberg Industries
2844200,chemicals,Sulfurous Acid - 6.6 M,6.62,360,Hejlsberg Industries
2844201,chemicals,Potassium Chloride - 5.3 M,16.57,183,Hejlsberg Industries
2844007,tools,Oscilloscope,28.02,159,K+R Industries
2844202,chemicals,Sodium Hydroxide - 0.4 M,13.83,118,K+R Industries
2844203,chemicals,Acetic Acid - 13.4 M,27.22,277,Stroustrup Manufacturing
2844204,chemicals,Potassium Chloride - 14.9 M,28.27,379,Van Rossum Recycling
2844205,chemicals,Sodium Hydroxide - 4.4 M,1.23,330,Van Rossum Recycling
2844206,chemicals,Sodium Hydroxide - 2.9 M,11.66,267,Gosling Goods
2844207,chemicals,Sulfuric Acid - 9.1 M,26.35,89,K+R Industries
2844208,chemicals,Sodium Hydroxide - 5.1 M,34.71,113,Newman Niceties
2844209,chemicals,Sulfurous Acid - 7.9 M,0.5,86,Gosling Goods
2844210,chemicals,Potassium Chloride - 11.9 M,28.04,133,Gosling Goods
2844211,chemicals,Potassium Chloride - 5.7 M,12.02,91,Stroustrup Manufacturing
2844212,chemicals,Acetic Acid - 4.1 M,20.36,99,Stroustrup Manufacturing
2844213,chemicals,Sulfuric Acid - 10.8 M,25.78,291,Newman Niceties
2844214,chemicals,Sulfurous Acid - 1.3 M,21.22,21,Gosling Goods
2844215,chemicals,Sodium Hydroxide - 8.0 M,29.77,80,Van Rossum Recycling
2844216,chemicals,Acetic Acid - 11.7 M,10.19,331,Newman Niceties
2844217,chemicals,Acetic Acid - 12.5 M,18.9,211,Gosling Goods
2844218,chemicals,Acetic Acid - 11.4 M,7.6,190,Van Rossum Recycling
2844219,chemicals,Potassium Chloride - 11.5 M,7.75,17,Newman Niceties
2844220,chemicals,Sulfuric Acid - 12.8 M,6.47,32,Newman Niceties
2840116,electronics,3-gate NOT Gate,36.09,174,Gosling Goods
2844221,chemicals,Hydrochloric Acid - 6.5 M,39.62,261,Gosling Goods
2844222,chemicals,Hydrochloric Acid - 10.6 M,3.53,78,Hejlsberg Industries
2840117,electronics,4-gate NOR Gate,15.0,13,Hejlsberg Industries
2844223,chemicals,Sodium Hydroxide - 11.2 M,22.57,91,Van Rossum Recycling
2844224,chemicals,Sodium Hydroxide - 11.5 M,14.43,396,Newman Niceties
2844225,chemicals,Sulfuric Acid - 13.8 M,4.84,257,Gosling Goods
2844226,chemicals,Acetic Acid - 9.1 M,16.69,357,Newman Niceties
2844227,chemicals,Hydrochloric Acid - 4.1 M,2.89,22,Gosling Goods
2844228,chemicals,Sulfuric Acid - 12.7 M,2.39,20,Stroustrup Manufacturing
2844229,chemicals,Acetic Acid - 12.1 M,24.19,354,Gosling Goods
2844230,chemicals,Hydrochloric Acid - 14.4 M,1.3,134,Gosling Goods
2844231,chemicals,Sodium Hydroxide - 1.0 M,26.37,103,Hejlsberg Industries
2840118,electronics,8-gate NAND Gate,25.8,267,Hejlsberg Industries
2844232,chemicals,Potassium Chloride - 13.2 M,20.9,117,K+R Industries
2844233,chemicals,Acetic Acid - 9.8 M,1.34,249,K+R Industries
2844234,chemicals,Potassium Chloride - 13.3 M,24.17,179,Newman Niceties
2844235,chemicals,Sulfuric Acid - 1.8 M,12.34,284,Stroustrup Manufacturing
2844236,chemicals,Hydrochloric Acid - 1.5 M,5.48,73,Stroustrup Manufacturing
2844237,chemicals,Potassium Chloride - 10.2 M,4.14,118,Hejlsberg Industries
2844238,chemicals,Sulfuric Acid - 2.1 M,29.65,157,Newman Niceties
2844239,chemicals,Sulfuric Acid - 9.5 M,13.13,143,Stroustrup Manufacturing
2844240,chemicals,Sulfuric Acid - 4.9 M,27.84,147,Hejlsberg Industries
2844241,chemicals,Potassium Chloride - 12.0 M,37.01,223,Stroustrup Manufacturing
2844242,chemicals,Acetic Acid - 9.6 M,10.81,170,Stroustrup Manufacturing
2844243,chemicals,Acetic Acid - 11.4 M,16.4,117,Hejlsberg Industries
2844244,chemicals,Sodium Hydroxide - 3.6 M,9.54,361,Hejlsberg Industries
2844245,chemicals,Potassium Chloride - 3.3 M,8.55,145,K+R Industries
2844246,chemicals,Potassium Chloride - 3.1 M,35.98,396,Stroustrup Manufacturing
2844247,chemicals,Acetic Acid - 1.7 M,6.64,126,Stroustrup Manufacturing
2844248,chemicals,Potassium Chloride - 11.9 M,37.47,108,Stroustrup Manufacturing
2844249,chemicals,Potassium Chloride - 10.0 M,30.67,31,Van Rossum Recycling
2844250,chemicals,Hydrochloric Acid - 4.6 M,25.21,75,Stroustrup Manufacturing
2844251,chemicals,Sodium Hydroxide - 9.5 M,27.68,16,Gosling Goods
2844252,chemicals,Potassium Chloride - 14.0 M,38.03,120,Newman Niceties
2844253,chemicals,Sulfuric Acid - 3.3 M,2.65,217,Van Rossum Recycling
2844254,chemicals,Potassium Chloride - 2.8 M,37.93,339,Hejlsberg Industries
2844255,chemicals,Hydrochloric Acid - 9.1 M,35.19,338,Newman Niceties
2843018,food,Coffee,23.3,71,K+R Industries
2844256,chemicals,Hydrochloric Acid - 12.6 M,11.37,22,Stroustrup Manufacturing
2844257,chemicals,Sodium Hydroxide - 1.7 M,18.29,138,Gosling Goods
2844258,chemicals,Sulfuric Acid - 13.5 M,16.4,184,Gosling Goods
2844259,chemicals,Sodium Hydroxide - 2.4 M,29.99,245,Hejlsberg Industries
2844260,chemicals,Sulfuric Acid - 1.6 M,3.7,210,K+R Industries
2844261,chemicals,Potassium Chloride - 14.8 M,39.51,247,Van Rossum Recycling
2844262,chemicals,Sulfurous Acid - 11.1 M,25.58,12,K+R Industries
2840119,electronics,5-gate NOT Gate,18.36,290,Stroustrup Manufacturing
2844263,chemicals,Sulfuric Acid - 12.9 M,4.15,324,Van Rossum Recycling
2844264,chemicals,Sulfurous Acid - 5.4 M,4.82,164,Stroustrup Manufacturing
2844265,chemicals,Hydrochloric Acid - 14.5 M,20.18,159,Gosling Goods
2844266,chemicals,Sodium Hydroxide - 4.4 M,10.99,195,Hejlsberg Industries
2844267,chemicals,Sulfurous Acid - 12.1 M,12.37,398,Gosling Goods
2844268,chemicals,Potassium Chloride - 9.8 M,9.48,168,Hejlsberg Industries
2844269,chemicals,Sulfuric Acid - 1.0 M,30.25,198,Gosling Goods
2844270,chemicals,Sulfurous Acid - 3.2 M,17.42,334,Stroustrup Manufacturing
2844271,chemicals,Potassium Chloride - 7.9 M,29.84,337,Van Rossum Recycling
2844272,chemicals,Sulfurous Acid - 1.0 M,30.32,148,K+R Industries
2844273,chemicals,Sulfurous Acid - 13.6 M,32.92,101,Van Rossum Recycling
2840120,electronics,LED,25.47,103,Hejlsberg Industries
2844274,chemicals,Acetic Acid - 9.8 M,14.94,12,Hejlsberg Industries
2844275,chemicals,Sulfuric Acid - 5.6 M,4.27,153,Stroustrup Manufacturing
2844276,chemicals,Sulfuric Acid - 7.9 M,24.73,262,K+R Industries
2844277,chemicals,Potassium Chloride - 10.7 M,27.11,256,Gosling Goods
2840121,electronics,3-gate OR Gate,16.44,138,K+R Industries
2844278,chemicals,Sulfurous Acid - 4.9 M,16.76,25,K+R Industries
2844279,chemicals,Sulfuric Acid - 14.2 M,38.74,238,Hejlsberg Industries
2844280,chemicals,Sodium Hydroxide - 3.4 M,9.29,388,Newman Niceties
2844281,chemicals,Potassium Chloride - 9.0 M,14.48,180,Hejlsberg Industries
2844282,chemicals,Hydrochloric Acid - 4.5 M,32.61,84,Gosling Goods
2844283,chemicals,Potassium Chloride - 1.7 M,26.48,192,Hejlsberg Industries
2844284,chemicals,Sodium Hydroxide - 10.8 M,13.21,300,K+R Industries
2844285,chemicals,Sulfurous Acid - 13.8 M,18.64,312,Hejlsberg Industries
2844008,tools,Hammer,39.63,87,Stroustrup Manufacturing
2844286,chemicals,Hydrochloric Acid - 11.7 M,9.46,367,K+R Industries
2840122,electronics,3-gate AND Gate,18.44,394,Van Rossum Recycling
2844287,chemicals,Sodium Hydroxide - 8.9 M,2.34,272,K+R Industries
2844288,chemicals,Acetic Acid - 3.6 M,15.68,387,Stroustrup Manufacturing
2844289,chemicals,Sodium Hydroxide - 5.8 M,26.93,173,Hejlsberg Industries
2844290,chemicals,Sodium Hydroxide - 0.9 M,6.68,21,Hejlsberg Industries
2844291,chemicals,Hydrochloric Acid - 11.2 M,33.04,254,Van Rossum Recycling
2844292,chemicals,Sulfuric Acid - 3.6 M,36.06,376,Van Rossum Recycling
2844293,chemicals,Sulfurous Acid - 12.0 M,1.56,129,Gosling Goods
2844294,chemicals,Potassium Chloride - 2.3 M,2.35,288,Newman Niceties
2844295,chemicals,Hydrochloric Acid - 12.0 M,19.52,8,Hejlsberg Industries
2844296,chemicals,Sodium Hydroxide - 6.9 M,1.92,225,Stroustrup Manufacturing
2844297,chemicals,Potassium Chloride - 1.4 M,15.03,291,Stroustrup Manufacturing
2844298,chemicals,Potassium Chloride - 6.1 M,31.21,347,Hejlsberg Industries
2844299,chemicals,Sodium Hydroxide - 11.0 M,35.9,266,Gosling Goods
2840123,electronics,3-gate NOT Gate,0.71,248,Newman Niceties
2844300,chemicals,Hydrochloric Acid - 7.2 M,7.86,40,Hejlsberg Industries
2844301,chemicals,Sulfurous Acid - 13.0 M,10.94,102,Stroustrup Manufacturing
2844302,chemicals,Potassium Chloride - 2.9 M,26.73,71,Hejlsberg Industries
2844303,chemicals,Hydrochloric Acid - 1.3 M,23.56,230,Stroustrup Manufacturing
2840124,electronics,6-gate NOR Gate,30.84,356,Newman Niceties
2844304,chemicals,Acetic Acid - 7.1 M,15.88,249,Gosling Goods
2844305,chemicals,Acetic Acid - 0.2 M,4.36,157,Gosling Goods
2844306,chemicals,Potassium Chloride - 5.8 M,29.53,13,Stroustrup Manufacturing
2844307,chemicals,Potassium Chloride - 13.1 M,11.51,62,Hejlsberg Industries
2844308,chemicals,Hydrochloric Acid - 14.3 M,24.78,238,K+R Industries
2844309,chemicals,Potassium Chloride - 2.1 M,10.94,53,K+R Industries
2844310,chemicals,Hydrochloric Acid - 12.9 M,8.5,156,Van Rossum Recycling
2844311,chemicals,Hydrochloric Acid - 4.3 M,23.79,395,Van Rossum Recycling
2844312,chemicals,Acetic Acid - 11.4 M,15.62,310,K+R Industries
2844313,chemicals,Sulfuric Acid - 10.9 M,27.77,320,Gosling Goods
2844314,chemicals,Acetic Acid - 8.7 M,6.74,209,Hejlsberg Industries
2844315,chemicals,Acetic Acid - 10.6 M,21.86,320,Gosling Goods
2844316,chemicals,Hydrochloric Acid - 5.5 M,33.42,394,Newman Niceties
2844317,chemicals,Sulfuric Acid - 6.1 M,11.57,60,Gosling Goods
2840125,electronics,2-gate NOT Gate,35.68,26,Hejlsberg Industries
2844318,chemicals,Hydrochloric Acid - 9.7 M,21.99,51,Stroustrup Manufacturing
2844319,chemicals,Sulfurous Acid - 9.0 M,29.26,108,Stroustrup Manufacturing
2844320,chemicals,Potassium Chloride - 9.3 M,25.35,250,K+R Industries
2844321,chemicals,Acetic Acid - 10.5 M,11.83,348,K+R Industries
2840126,electronics,5-gate OR Gate,11.61,230,Van Rossum Recycling
2844322,chemicals,Sulfuric Acid - 14.0 M,3.85,104,Van Rossum Recycling
2844323,chemicals,Sulfuric Acid - 5.2 M,20.16,188,Stroustrup Manufacturing
2844324,chemicals,Sulfurous Acid - 7.3 M,23.44,99,Gosling Goods
2844325,chemicals,Potassium Chloride - 9.6 M,11.34,30,Van Rossum Recycling
2844326,chemicals,Potassium Chloride - 4.3 M,36.01,24,K+R Industries
2844327,chemicals,Acetic Acid - 5.9 M,19.73,1,Gosling Goods
2844328,chemicals,Sodium Hydroxide - 12.8 M,35.5,179,Stroustrup Manufacturing
2844329,chemicals,Hydrochloric Acid - 13.1 M,22.64,247,Gosling Goods
2840127,electronics,2-gate NAND Gate,12.97,287,Gosling Goods
2844330,chemicals,Hydrochloric Acid - 2.3 M,32.45,82,K+R Industries
2844331,chemicals,Sulfuric Acid - 8.9 M,18.62,273,Gosling Goods
2844332,chemicals,Sulfurous Acid - 5.7 M,35.62,208,K+R Industries
2844333,chemicals,Hydrochloric Acid - 2.7 M,12.16,380,Stroustrup Manufacturing
2844334,chemicals,Sulfurous Acid - 10.1 M,25.97,217,Gosling Goods
2844335,chemicals,Sulfuric Acid - 6.6 M,28.74,310,K+R Industries
2844336,chemicals,Sodium Hydroxide - 1.2 M,38.13,370,K+R Industries
2844337,chemicals,Sulfurous Acid - 2.0 M,35.7,25,Gosling Goods
2844338,chemicals,Acetic Acid - 9.5 M,32.91,187,K+R Industries
2844339,chemicals,Sodium Hydroxide - 6.8 M,24.24,314,Gosling Goods
2844340,chemicals,Sulfuric Acid - 5.7 M,9.59,147,Gosling Goods
2844341,chemicals,Sulfuric Acid - 9.6 M,25.86,255,Stroustrup Manufacturing
2844342,chemicals,Sulfurous Acid - 12.4 M,26.02,27,Van Rossum Recycling
2844343,chemicals,Sodium Hydroxide - 5.5 M,7.55,13,K+R Industries
2844344,chemicals,Acetic Acid - 9.8 M,9.52,86,Stroustrup Manufacturing
2844345,chemicals,Acetic Acid - 12.4 M,26.9,174,Newman Niceties
2844346,chemicals,Potassium Chloride - 14.3 M,39.61,256,Gosling Goods
2844347,chemicals,Sulfuric Acid - 8.1 M,20.4,82,Stroustrup Manufacturing
2844348,chemicals,Acetic Acid - 1.8 M,23.35,326,Gosling Goods
2844349,chemicals,Potassium Chloride - 14.9 M,27.12,208,Gosling Goods
2844350,chemicals,Acetic Acid - 1.9 M,26.64,185,Hejlsberg Industries
2844351,chemicals,Sulfuric Acid - 6.3 M,13.37,221,Gosling Goods
2844352,chemicals,Hydrochloric Acid - 9.8 M,31.22,156,Hejlsberg Industries
2844353,chemicals,Acetic Acid - 12.1 M,20.37,371,K+R Industries
2844354,chemicals,Hydrochloric Acid - 4.6 M,0.09,49,Van Rossum Recycling
2844355,chemicals,Sulfuric Acid - 9.4 M,39.17,390,Van Rossum Recycling
2844356,chemicals,Hydrochloric Acid - 12.6 M,7.12,88,K+R Industries
2844357,chemicals,Acetic Acid - 8.0 M,10.38,76,K+R Industries
2844358,chemicals,Hydrochloric Acid - 6.4 M,20.32,327,Stroustrup Manufacturing
2844359,chemicals,Hydrochloric Acid - 0.1 M,8.52,100,Gosling Goods
2844360,chemicals,Sulfuric Acid - 3.5 M,21.29,72,K+R Industries
2844361,chemicals,Sulfuric Acid - 1.0 M,15.12,134,Van Rossum Recycling
2844362,chemicals,Potassium Chloride - 8.1 M,2.9,168,Van Rossum Recycling
2840128,electronics,6-gate AND Gate,18.13,260,K+R Industries
2844363,chemicals,Sulfurous Acid - 10.1 M,13.47,171,Stroustrup Manufacturing
2844364,chemicals,Potassium Chloride - 1.6 M,24.78,278,Hejlsberg Industries
2844365,chemicals,Potassium Chloride - 3.1 M,10.65,248,K+R Industries
2844366,chemicals,Sulfurous Acid - 5.2 M,31.15,320,Van Rossum Recycling
2844367,chemicals,Sulfurous Acid - 6.7 M,38.11,113,Newman Niceties
2844368,chemicals,Sodium Hydroxide - 4.5 M,36.0,188,Hejlsberg Industries
2844369,chemicals,Acetic Acid - 4.3 M,28.62,376,Gosling Goods
2844370,chemicals,Hydrochloric Acid - 2.8 M,38.46,341,Gosling Goods
2840129,electronics,5-gate NOR Gate,12.3,269,Van Rossum Recycling
2844371,chemicals,Sulfuric Acid - 4.6 M,28.18,348,Newman Niceties
2844372,chemicals,Potassium Chloride - 14.4 M,19.38,167,Van Rossum Recycling
2844373,chemicals,Sulfuric Acid - 11.5 M,13.09,206,Van Rossum Recycling
2844374,chemicals,Sodium Hydroxide - 3.6 M,24.78,248,Stroustrup Manufacturing
2843019,food,Sourdough Bread,22.78,235,Gosling Goods
2844375,chemicals,Acetic Acid - 3.7 M,18.43,173,Van Rossum Recycling
2844376,chemicals,Potassium Chloride - 12.3 M,38.61,115,Van Rossum Recycling
2844377,chemicals,Sodium Hydroxide - 6.4 M,8.17,79,Stroustrup Manufacturing
2843020,food,Sourdough Bread,21.99,358,K+R Industries
2844378,chemicals,Potassium Chloride - 6.7 M,9.49,295,Hejlsberg Industries
2844379,chemicals,Sodium Hydroxide - 12.4 M,2.65,184,K+R Industries
2844380,chemicals,Acetic Acid - 14.1 M,34.52,224,Gosling Goods
2844381,chemicals,Hydrochloric Acid - 8.4 M,18.92,13,K+R Industries
2844382,chemicals,Acetic Acid - 7.4 M,13.1,330,Hejlsberg Industries
2844383,chemicals,Potassium Chloride - 9.7 M,29.8,17,Stroustrup Manufacturing
2844384,chemicals,Acetic Acid - 4.4 M,16.99,353,Gosling Goods
2844385,chemicals,Acetic Acid - 5.4 M,24.1,164,Van Rossum Recycling
2844386,chemicals,Sulfuric Acid - 10.7 M,24.11,146,Gosling Goods
2844387,chemicals,Sodium Hydroxide - 6.3 M,23.58,95,Hejlsberg Industries
2844388,chemicals,Sulfuric Acid - 3.9 M,34.88,101,Gosling Goods
2844389,chemicals,Sodium Hydroxide - 0.8 M,28.08,353,Newman Niceties
2844390,chemicals,Acetic Acid - 8.4 M,35.1,93,Stroustrup Manufacturing
2844391,chemicals,Acetic Acid - 6.1 M,10.34,59,Stroustrup Manufacturing
2844392,chemicals,Sulfuric Acid - 2.4 M,38.29,320,Stroustrup Manufacturing
2844393,chemicals,Sulfuric Acid - 8.5 M,18.99,283,Stroustrup Manufacturing
2844394,chemicals,Acetic Acid - 4.1 M,20.63,396,Van Rossum Recycling
2844395,chemicals,Potassium Chloride - 8.9 M,10.91,264,Stroustrup Manufacturing
2844396,chemicals,Potassium Chloride - 13.1 M,22.34,146,Newman Niceties
2844397,chemicals,Sulfuric Acid - 7.6 M,22.2,295,Gosling Goods
2844398,chemicals,Sulfurous Acid - 1.1 M,19.26,147,Stroustrup Manufacturing
2844399,chemicals,Hydrochloric Acid - 5.2 M,3.71,292,Newman Niceties
2844400,chemicals,Potassium Chloride - 12.6 M,25.56,23,Newman Niceties
2844401,chemicals,Sodium Hydroxide - 10.8 M,20.08,41,Newman Niceties
2844402,chemicals,Acetic Acid - 10.2 M,8.51,48,Newman Niceties
2844403,chemicals,Hydrochloric Acid - 11.7 M,18.44,346,Newman Niceties
2844404,chemicals,Sodium Hydroxide - 6.4 M,12.33,113,Gosling Goods
2844405,chemicals,Potassium Chloride - 0.1 M,26.59,338,Van Rossum Recycling
2844406,chemicals,Potassium Chloride - 5.7 M,1.98,14,K+R Industries
2844407,chemicals,Sulfurous Acid - 6.5 M,14.19,227,Newman Niceties
2844408,chemicals,Sulfuric Acid - 3.4 M,25.94,256,Hejlsberg Industries
2844409,chemicals,Sulfuric Acid - 1.9 M,17.18,206,Van Rossum Recycling
2844410,chemicals,Sulfurous Acid - 7.9 M,23.32,99,Stroustrup Manufacturing
2844411,chemicals,Sodium Hydroxide - 9.3 M,12.53,79,Gosling Goods
2844412,chemicals,Potassium Chloride - 7.2 M,34.98,150,K+R Industries
2844413,chemicals,Potassium Chloride - 2.7 M,27.31,9,K+R Industries
2844414,chemicals,Acetic Acid - 4.0 M,38.37,55,Hejlsberg Industries
2844415,chemicals,Potassium Chloride - 9.8 M,3.76,60,Van Rossum Recycling
2844416,chemicals,Sulfurous Acid - 12.3 M,1.29,169,Gosling Goods
2844417,chemicals,Sulfurous Acid - 11.8 M,15.54,171,Stroustrup Manufacturing
2844418,chemicals,Acetic Acid - 2.2 M,10.3,352,Gosling Goods
2844419,chemicals,Acetic Acid - 12.7 M,30.51,43,Van Rossum Recycling
2844420,chemicals,Acetic Acid - 4.3 M,7.64,163,Stroustrup Manufacturing
2844421,chemicals,Sulfuric Acid - 13.2 M,22.31,106,Hejlsberg Industries
2844422,chemicals,Sodium Hydroxide - 11.4 M,11.07,290,K+R Industries
2844423,chemicals,Potassium Chloride - 8.3 M,35.46,388,K+R Industries
2844424,chemicals,Potassium Chloride - 3.6 M,26.32,327,Van Rossum Recycling
2844425,chemicals,Acetic Acid - 13.4 M,31.82,366,Hejlsberg Industries
2844426,chemicals,Sulfuric Acid - 11.3 M,37.78,232,Van Rossum Recycling
2844427,chemicals,Hydrochloric Acid - 11.9 M,37.98,235,Gosling Goods
2844428,chemicals,Hydrochloric Acid - 9.3 M,2.37,148,K+R Industries
2844429,chemicals,Hydrochloric Acid - 7.0 M,18.25,93,K+R Industries
2844430,chemicals,Sulfuric Acid - 5.9 M,0.06,166,K+R Industries
2844431,chemicals,Sulfurous Acid - 5.5 M,14.68,153,Gosling Goods
2844432,chemicals,Sulfurous Acid - 13.5 M,34.49,301,Stroustrup Manufacturing
2844433,chemicals,Sodium Hydroxide - 1.8 M,33.94,181,Gosling Goods
2844434,chemicals,Acetic Acid - 9.7 M,9.65,327,Stroustrup Manufacturing
2844435,chemicals,Hydrochloric Acid - 0.7 M,29.25,335,Hejlsberg Industries
2844436,chemicals,Hydrochloric Acid - 2.5 M,29.13,323,Hejlsberg Industries
2844437,chemicals,Hydrochloric Acid - 12.2 M,39.68,161,Stroustrup Manufacturing
2844438,chemicals,Hydrochloric Acid - 10.6 M,24.6,132,K+R Industries
2844439,chemicals,Sodium Hydroxide - 13.9 M,13.69,175,Stroustrup Manufacturing
2844440,chemicals,Sulfurous Acid - 0.6 M,37.34,249,K+R Industries
2840130,electronics,4-gate NOR Gate,9.54,110,K+R Industries
